 	count
00001001001010	283
00001001001011	443
00001001001100	322
00001001001101	576
00001001001110	272
00001001001111	425
00001001010000	97
00001001010001	309
00001001010010	107
00001001010011	334
00001001010100	148
00001001010101	526
00001001010110	126
00001001010111	275
00001001011000	110
00001001011001	355
00001001011010	102
00001001011011	312
00001001011100	171
00001001011101	390
00001001011110	189
00001001011111	313
00001001100000	331
00001001100001	528
00001001100010	244
00001001100011	549
00001001100100	366
00001001100101	656
00001001100110	199
00001001100111	539
00001001101000	389
00001001101001	575
00001001101010	342
00001001101011	447
00001001101100	368
00001001101101	571
00001001101110	254
00001001101111	375
00001001110000	156
00001001110001	413
00001001110010	145
00001001110011	356
00001001110100	183
00001001110101	427
00001001110110	178
00001001110111	392
00001001111000	244
00001001111001	470
00001001111010	174
00001001111011	374
00001001111100	236
00001001111101	598
00001001111110	261
00001001111111	324
00001010000000	343
00001010000001	503
00001010000010	241
00001010000011	468
00001010000100	390
00001010000101	626
00001010000110	415
00001010000111	511
00001010001000	398
00001010001001	599
00001010001010	416
00001010001011	440
00001010001100	434
00001010001101	609
00001010001110	346
00001010001111	407
00001010010000	199
00001010010001	421
00001010010010	158
00001010010011	358
00001010010100	160
00001010010101	433
00001010010110	176
00001010010111	344
00001010011000	319
00001010011001	474
00001010011010	209
00001010011011	532
00001010011100	218
00001010011101	468
00001010011110	237
00001010011111	382
00001010100000	506
00001010100001	859
00001010100010	315
00001010100011	565
00001010100100	502
00001010100101	724
00001010100110	406
00001010100111	562
00001010101000	497
00001010101001	797
00001010101010	449
00001010101011	523
00001010101100	610
00001010101101	750
00001010101110	357
00001010101111	697
00001010110000	281
00001010110001	664
00001010110010	124
00001010110011	539
00001010110100	314
00001010110101	555
00001010110110	160
00001010110111	366
00001010111000	429
00001010111001	737
00001010111010	301
00001010111011	537
00001010111100	414
00001010111101	533
00001010111110	243
00001010111111	509
00001011000000	209
00001011000001	395
00001011000010	279
00001011000011	416
00001011000100	217
00001011000101	429
00001011000110	229
00001011000111	498
00001011001000	252
00001011001001	468
00001011001010	305
00001011001011	366
00001011001100	309
00001011001101	457
00001011001110	246
00001011001111	306
00001011010000	87
00001011010001	349
00001011010010	112
00001011010011	391
00001011010100	162
00001011010101	337
00001011010110	135
00001011010111	356
00001011011000	207
00001011011001	406
00001011011010	206
00001011011011	332
00001011011100	217
00001011011101	384
00001011011110	220
00001011011111	397
00001011100000	317
00001011100001	658
00001011100010	228
00001011100011	378
00001011100100	374
00001011100101	637
00001011100110	272
00001011100111	517
00001011101000	518
00001011101001	717
00001011101010	364
00001011101011	442
00001011101100	369
00001011101101	551
00001011101110	356
00001011101111	406
00001011110000	194
00001011110001	375
00001011110010	145
00001011110011	356
00001011110100	206
00001011110101	332
00001011110110	165
00001011110111	416
00001011111000	277
00001011111001	461
00001011111010	207
00001011111011	405
00001011111100	289
00001011111101	444
00001011111110	212
00001011111111	339
00001100000000	422
00001100000001	549
00001100000010	314
00001100000011	376
00001100000100	280
00001100000101	490
00001100000110	335
00001100000111	500
00001100001000	458
00001100001001	479
00001100001010	354
00001100001011	440
00001100001100	405
00001100001101	424
00001100001110	383
00001100001111	324
00001100010000	152
00001100010001	452
00001100010010	140
00001100010011	286
00001100010100	169
00001100010101	308
00001100010110	160
00001100010111	324
00001100011000	320
00001100011001	384
00001100011010	210
00001100011011	374
00001100011100	262
00001100011101	364
00001100011110	193
00001100011111	426
00001100100000	444
00001100100001	619
00001100100010	274
00001100100011	508
00001100100100	427
00001100100101	628
00001100100110	370
00001100100111	429
00001100101000	575
00001100101001	637
00001100101010	379
00001100101011	529
00001100101100	472
00001100101101	563
00001100101110	370
00001100101111	400
00001100110000	231
00001100110001	414
00001100110010	213
00001100110011	383
00001100110100	249
00001100110101	466
00001100110110	166
00001100110111	454
00001100111000	303
00001100111001	631
00001100111010	250
00001100111011	415
00001100111100	388
00001100111101	753
00001100111110	270
00001100111111	452
00001101000000	159
00001101000001	313
00001101000010	185
00001101000011	283
00001101000100	212
00001101000101	403
00001101000110	160
00001101000111	376
00001101001000	238
00001101001001	345
00001101001010	233
00001101001011	346
00001101001100	205
00001101001101	362
00001101001110	209
00001101001111	361
00001101010000	105
00001101010001	256
00001101010010	103
00001101010011	244
00001101010100	85
00001101010101	333
00001101010110	114
00001101010111	292
00001101011000	105
00001101011001	295
00001101011010	113
00001101011011	260
00001101011100	144
00001101011101	323
00001101011110	125
00001101011111	238
00001101100000	267
00001101100001	392
00001101100010	150
00001101100011	360
00001101100100	235
00001101100101	602
00001101100110	196
00001101100111	425
00001101101000	302
00001101101001	556
00001101101010	236
00001101101011	361
00001101101100	336
00001101101101	368
00001101101110	236
00001101101111	510
00001101110000	143
00001101110001	318
00001101110010	78
00001101110011	305
00001101110100	133
00001101110101	303
00001101110110	134
00001101110111	400
00001101111000	184
00001101111001	419
00001101111010	153
00001101111011	324
00001101111100	168
00001101111101	435
00001101111110	161
00001101111111	291
00001110000000	364
00001110000001	562
00001110000010	260
00001110000011	566
00001110000100	429
00001110000101	751
00001110000110	380
00001110000111	519
00001110001000	419
00001110001001	692
00001110001010	439
00001110001011	428
00001110001100	502
00001110001101	720
00001110001110	394
00001110001111	564
00001110010000	167
00001110010001	544
00001110010010	150
00001110010011	332
00001110010100	145
00001110010101	555
00001110010110	142
00001110010111	433
00001110011000	262
00001110011001	610
00001110011010	258
00001110011011	531
00001110011100	312
00001110011101	450
00001110011110	212
00001110011111	338
00001110100000	510
00001110100001	961
00001110100010	292
00001110100011	608
00001110100100	553
00001110100101	709
00001110100110	431
00001110100111	533
00001110101000	703
00001110101001	977
00001110101010	425
00001110101011	634
00001110101100	720
00001110101101	997
00001110101110	451
00001110101111	567
00001110110000	202
00001110110001	680
00001110110010	192
00001110110011	388
00001110110100	278
00001110110101	575
00001110110110	189
00001110110111	453
00001110111000	368
00001110111001	724
00001110111010	328
00001110111011	608
00001110111100	345
00001110111101	667
00001110111110	319
00001110111111	572
00001111000000	266
00001111000001	418
00001111000010	249
00001111000011	491
00001111000100	271
00001111000101	545
00001111000110	265
00001111000111	541
00001111001000	336
00001111001001	468
00001111001010	333
00001111001011	510
00001111001100	330
00001111001101	593
00001111001110	285
00001111001111	437
00001111010000	166
00001111010001	314
00001111010010	151
00001111010011	273
00001111010100	138
00001111010101	472
00001111010110	116
00001111010111	396
00001111011000	179
00001111011001	332
00001111011010	143
00001111011011	395
00001111011100	191
00001111011101	437
00001111011110	233
00001111011111	428
00001111100000	361
00001111100001	559
00001111100010	357
00001111100011	556
00001111100100	354
00001111100101	657
00001111100110	278
00001111100111	473
00001111101000	416
00001111101001	539
00001111101010	320
00001111101011	423
00001111101100	453
00001111101101	703
00001111101110	346
00001111101111	494
00001111110000	132
00001111110001	434
00001111110010	166
00001111110011	298
00001111110100	214
00001111110101	556
00001111110110	166
00001111110111	450
00001111111000	236
00001111111001	569
00001111111010	206
00001111111011	457
00001111111100	213
00001111111101	554
00001111111110	189
00001111111111	339
00010000000000	405
00010000000001	702
00010000000010	442
00010000000011	668
00010000000100	502
00010000000101	744
00010000000110	386
00010000000111	517
00010000001000	662
00010000001001	626
00010000001010	474
00010000001011	695
00010000001100	532
00010000001101	667
00010000001110	530
00010000001111	527
00010000010000	251
00010000010001	496
00010000010010	232
00010000010011	447
00010000010100	314
00010000010101	576
00010000010110	236
00010000010111	394
00010000011000	352
00010000011001	584
00010000011010	367
00010000011011	580
00010000011100	319
00010000011101	616
00010000011110	322
00010000011111	466
00010000100000	542
00010000100001	965
00010000100010	484
00010000100011	593
00010000100100	624
00010000100101	889
00010000100110	424
00010000100111	618
00010000101000	796
00010000101001	998
00010000101010	673
00010000101011	696
00010000101100	816
00010000101101	1096
00010000101110	604
00010000101111	670
00010000110000	334
00010000110001	754
00010000110010	255
00010000110011	529
00010000110100	310
00010000110101	777
00010000110110	188
00010000110111	482
00010000111000	513
00010000111001	721
00010000111010	385
00010000111011	719
00010000111100	513
00010000111101	674
00010000111110	322
00010000111111	579
00010001000000	231
00010001000001	489
00010001000010	262
00010001000011	479
00010001000100	326
00010001000101	524
00010001000110	303
00010001000111	600
00010001001000	289
00010001001001	632
00010001001010	278
00010001001011	479
00010001001100	314
00010001001101	488
00010001001110	292
00010001001111	553
00010001010000	155
00010001010001	418
00010001010010	109
00010001010011	453
00010001010100	193
00010001010101	422
00010001010110	133
00010001010111	459
00010001011000	226
00010001011001	387
00010001011010	243
00010001011011	385
00010001011100	223
00010001011101	429
00010001011110	260
00010001011111	514
00010001100000	415
00010001100001	674
00010001100010	274
00010001100011	640
00010001100100	393
00010001100101	693
00010001100110	344
00010001100111	515
00010001101000	393
00010001101001	835
00010001101010	450
00010001101011	573
00010001101100	400
00010001101101	695
00010001101110	306
00010001101111	469
00010001110000	170
00010001110001	435
00010001110010	153
00010001110011	499
00010001110100	257
00010001110101	490
00010001110110	160
00010001110111	408
00010001111000	268
00010001111001	619
00010001111010	217
00010001111011	459
00010001111100	374
00010001111101	611
00010001111110	216
00010001111111	460
00010010000000	408
00010010000001	655
00010010000010	384
00010010000011	532
00010010000100	483
00010010000101	849
00010010000110	420
00010010000111	612
00010010001000	535
00010010001001	771
00010010001010	454
00010010001011	819
00010010001100	590
00010010001101	715
00010010001110	426
00010010001111	593
00010010010000	218
00010010010001	477
00010010010010	231
00010010010011	585
00010010010100	232
00010010010101	656
00010010010110	230
00010010010111	336
00010010011000	339
00010010011001	544
00010010011010	319
00010010011011	484
00010010011100	382
00010010011101	538
00010010011110	263
00010010011111	534
00010010100000	578
00010010100001	813
00010010100010	463
00010010100011	629
00010010100100	577
00010010100101	926
00010010100110	453
00010010100111	704
00010010101000	695
00010010101001	1039
00010010101010	519
00010010101011	830
00010010101100	730
00010010101101	912
00010010101110	539
00010010101111	574
00010010110000	239
00010010110001	580
00010010110010	200
00010010110011	436
00010010110100	263
00010010110101	599
00010010110110	181
00010010110111	455
00010010111000	511
00010010111001	920
00010010111010	300
00010010111011	641
00010010111100	412
00010010111101	648
00010010111110	320
00010010111111	618
00010011000000	266
00010011000001	490
00010011000010	235
00010011000011	397
00010011000100	323
00010011000101	456
00010011000110	289
00010011000111	524
00010011001000	360
00010011001001	506
00010011001010	276
00010011001011	557
00010011001100	302
00010011001101	497
00010011001110	327
00010011001111	400
00010011010000	192
00010011010001	417
00010011010010	132
00010011010011	430
00010011010100	219
00010011010101	452
00010011010110	185
00010011010111	440
00010011011000	221
00010011011001	515
00010011011010	169
00010011011011	399
00010011011100	178
00010011011101	521
00010011011110	201
00010011011111	441
00010011100000	323
00010011100001	815
00010011100010	317
00010011100011	618
00010011100100	394
00010011100101	516
00010011100110	404
00010011100111	433
00010011101000	433
00010011101001	737
00010011101010	355
00010011101011	515
00010011101100	404
00010011101101	522
00010011101110	264
00010011101111	470
00010011110000	197
00010011110001	654
00010011110010	149
00010011110011	393
00010011110100	241
00010011110101	626
00010011110110	175
00010011110111	379
00010011111000	297
00010011111001	688
00010011111010	286
00010011111011	452
00010011111100	338
00010011111101	559
00010011111110	203
00010011111111	503
00010100000000	393
00010100000001	525
00010100000010	390
00010100000011	576
00010100000100	399
00010100000101	710
00010100000110	378
00010100000111	516
00010100001000	664
00010100001001	686
00010100001010	458
00010100001011	551
00010100001100	483
00010100001101	566
00010100001110	410
00010100001111	500
00010100010000	182
00010100010001	584
00010100010010	225
00010100010011	303
00010100010100	188
00010100010101	449
00010100010110	195
00010100010111	472
00010100011000	338
00010100011001	484
00010100011010	304
00010100011011	557
00010100011100	318
00010100011101	524
00010100011110	310
00010100011111	541
00010100100000	518
00010100100001	857
00010100100010	294
00010100100011	601
00010100100100	590
00010100100101	875
00010100100110	450
00010100100111	662
00010100101000	656
00010100101001	711
00010100101010	536
00010100101011	648
00010100101100	663
00010100101101	713
00010100101110	482
00010100101111	426
00010100110000	340
00010100110001	416
00010100110010	219
00010100110011	465
00010100110100	295
00010100110101	720
00010100110110	208
00010100110111	464
00010100111000	381
00010100111001	736
00010100111010	330
00010100111011	444
00010100111100	450
00010100111101	792
00010100111110	284
00010100111111	409
00010101000000	217
00010101000001	370
00010101000010	210
00010101000011	482
00010101000100	323
00010101000101	596
00010101000110	200
00010101000111	380
00010101001000	286
00010101001001	437
00010101001010	251
00010101001011	338
00010101001100	287
00010101001101	649
00010101001110	229
00010101001111	295
00010101010000	115
00010101010001	465
00010101010010	137
00010101010011	346
00010101010100	147
00010101010101	384
00010101010110	155
00010101010111	348
00010101011000	164
00010101011001	401
00010101011010	185
00010101011011	450
00010101011100	235
00010101011101	383
00010101011110	177
00010101011111	443
00010101100000	277
00010101100001	748
00010101100010	248
00010101100011	432
00010101100100	358
00010101100101	731
00010101100110	285
00010101100111	545
00010101101000	435
00010101101001	689
00010101101010	296
00010101101011	373
00010101101100	380
00010101101101	666
00010101101110	217
00010101101111	413
00010101110000	113
00010101110001	410
00010101110010	143
00010101110011	402
00010101110100	209
00010101110101	456
00010101110110	148
00010101110111	420
00010101111000	251
00010101111001	660
00010101111010	234
00010101111011	427
00010101111100	274
00010101111101	610
00010101111110	183
00010101111111	455
00010110000000	523
00010110000001	941
00010110000010	428
00010110000011	561
00010110000100	580
00010110000101	660
00010110000110	472
00010110000111	650
00010110001000	744
00010110001001	849
00010110001010	608
00010110001011	661
00010110001100	835
00010110001101	860
00010110001110	459
00010110001111	615
00010110010000	301
00010110010001	634
00010110010010	226
00010110010011	439
00010110010100	276
00010110010101	674
00010110010110	234
00010110010111	476
00010110011000	387
00010110011001	748
00010110011010	321
00010110011011	731
00010110011100	455
00010110011101	634
00010110011110	283
00010110011111	596
00010110100000	732
00010110100001	1267
00010110100010	465
00010110100011	801
00010110100100	837
00010110100101	1011
00010110100110	460
00010110100111	582
00010110101000	849
00010110101001	1187
00010110101010	576
00010110101011	869
00010110101100	831
00010110101101	926
00010110101110	594
00010110101111	683
00010110110000	331
00010110110001	817
00010110110010	278
00010110110011	575
00010110110100	350
00010110110101	871
00010110110110	271
00010110110111	450
00010110111000	626
00010110111001	1124
00010110111010	428
00010110111011	781
00010110111100	504
00010110111101	743
00010110111110	426
00010110111111	655
00010111000000	392
00010111000001	588
00010111000010	318
00010111000011	508
00010111000100	384
00010111000101	576
00010111000110	361
00010111000111	646
00010111001000	410
00010111001001	680
00010111001010	350
00010111001011	578
00010111001100	411
00010111001101	796
00010111001110	241
00010111001111	488
00010111010000	191
00010111010001	371
00010111010010	145
00010111010011	530
00010111010100	180
00010111010101	400
00010111010110	220
00010111010111	430
00010111011000	272
00010111011001	591
00010111011010	298
00010111011011	610
00010111011100	332
00010111011101	425
00010111011110	170
00010111011111	484
00010111100000	401
00010111100001	837
00010111100010	356
00010111100011	616
00010111100100	511
00010111100101	783
00010111100110	327
00010111100111	596
00010111101000	526
00010111101001	822
00010111101010	414
00010111101011	649
00010111101100	561
00010111101101	716
00010111101110	460
00010111101111	505
00010111110000	254
00010111110001	549
00010111110010	183
00010111110011	596
00010111110100	229
00010111110101	642
00010111110110	192
00010111110111	559
00010111111000	287
00010111111001	700
00010111111010	315
00010111111011	598
00010111111100	401
00010111111101	665
00010111111110	295
00010111111111	480
00011000000000	363
00011000000001	621
00011000000010	250
00011000000011	339
00011000000100	415
00011000000101	552
00011000000110	345
00011000000111	372
00011000001000	457
00011000001001	614
00011000001010	343
00011000001011	428
00011000001100	430
00011000001101	695
00011000001110	266
00011000001111	384
00011000010000	193
00011000010001	361
00011000010010	103
00011000010011	370
00011000010100	196
00011000010101	429
00011000010110	198
00011000010111	292
00011000011000	289
00011000011001	509
00011000011010	300
00011000011011	454
00011000011100	233
00011000011101	264
00011000011110	248
00011000011111	313
00011000100000	476
00011000100001	675
00011000100010	335
00011000100011	373
00011000100100	483
00011000100101	626
00011000100110	363
00011000100111	475
00011000101000	650
00011000101001	657
00011000101010	498
00011000101011	423
00011000101100	548
00011000101101	765
00011000101110	389
00011000101111	500
00011000110000	238
00011000110001	597
00011000110010	186
00011000110011	429
00011000110100	218
00011000110101	425
00011000110110	177
00011000110111	374
00011000111000	392
00011000111001	674
00011000111010	315
00011000111011	457
00011000111100	310
00011000111101	547
00011000111110	214
00011000111111	399
00011001000000	252
00011001000001	495
00011001000010	230
00011001000011	327
00011001000100	217
00011001000101	531
00011001000110	239
00011001000111	462
00011001001000	252
00011001001001	449
00011001001010	221
00011001001011	359
00011001001100	213
00011001001101	380
00011001001110	273
00011001001111	383
00011001010000	103
00011001010001	264
00011001010010	127
00011001010011	213
00011001010100	120
00011001010101	363
00011001010110	146
00011001010111	246
00011001011000	170
00011001011001	374
00011001011010	196
00011001011011	375
00011001011100	136
00011001011101	335
00011001011110	162
00011001011111	252
00011001100000	300
00011001100001	563
00011001100010	208
00011001100011	433
00011001100100	369
00011001100101	684
00011001100110	221
00011001100111	431
00011001101000	406
00011001101001	464
00011001101010	245
00011001101011	539
00011001101100	347
00011001101101	505
00011001101110	214
00011001101111	253
00011001110000	114
00011001110001	339
00011001110010	154
00011001110011	308
00011001110100	188
00011001110101	485
00011001110110	149
00011001110111	409
00011001111000	227
00011001111001	481
00011001111010	162
00011001111011	348
00011001111100	182
00011001111101	329
00011001111110	202
00011001111111	368
00011010000000	276
00011010000001	628
00011010000010	234
00011010000011	486
00011010000100	343
00011010000101	389
00011010000110	309
00011010000111	447
00011010001000	405
00011010001001	658
00011010001010	412
00011010001011	426
00011010001100	366
00011010001101	516
00011010001110	343
00011010001111	366
00011010010000	191
00011010010001	366
00011010010010	153
00011010010011	315
00011010010100	152
00011010010101	398
00011010010110	149
00011010010111	434
00011010011000	233
00011010011001	597
00011010011010	255
00011010011011	480
00011010011100	227
00011010011101	624
00011010011110	265
00011010011111	348
00011010100000	468
00011010100001	786
00011010100010	309
00011010100011	541
00011010100100	453
00011010100101	764
00011010100110	344
00011010100111	467
00011010101000	510
00011010101001	852
00011010101010	342
00011010101011	586
00011010101100	692
00011010101101	588
00011010101110	311
00011010101111	409
00011010110000	219
00011010110001	472
00011010110010	156
00011010110011	302
00011010110100	193
00011010110101	535
00011010110110	182
00011010110111	292
00011010111000	399
00011010111001	479
00011010111010	228
00011010111011	369
00011010111100	294
00011010111101	488
00011010111110	247
00011010111111	437
00011011000000	261
00011011000001	398
00011011000010	231
00011011000011	332
00011011000100	249
00011011000101	372
00011011000110	202
00011011000111	358
00011011001000	301
00011011001001	472
00011011001010	250
00011011001011	354
00011011001100	263
00011011001101	315
00011011001110	214
00011011001111	338
00011011010000	100
00011011010001	334
00011011010010	89
00011011010011	233
