 	count
00000011001111	156
00000011010000	86
00000011010001	157
00000011010010	62
00000011010011	182
00000011010100	66
00000011010101	235
00000011010110	75
00000011010111	209
00000011011000	118
00000011011001	163
00000011011010	130
00000011011011	156
00000011011100	125
00000011011101	268
00000011011110	91
00000011011111	155
00000011100000	183
00000011100001	275
00000011100010	110
00000011100011	278
00000011100100	183
00000011100101	315
00000011100110	190
00000011100111	235
00000011101000	277
00000011101001	349
00000011101010	191
00000011101011	264
00000011101100	190
00000011101101	350
00000011101110	166
00000011101111	316
00000011110000	78
00000011110001	195
00000011110010	72
00000011110011	175
00000011110100	132
00000011110101	282
00000011110110	91
00000011110111	260
00000011111000	191
00000011111001	265
00000011111010	122
00000011111011	266
00000011111100	195
00000011111101	350
00000011111110	168
00000011111111	245
00000100000000	221
00000100000001	290
00000100000010	153
00000100000011	185
00000100000100	222
00000100000101	335
00000100000110	211
00000100000111	341
00000100001000	314
00000100001001	243
00000100001010	217
00000100001011	195
00000100001100	283
00000100001101	211
00000100001110	180
00000100001111	208
00000100010000	95
00000100010001	154
00000100010010	98
00000100010011	152
00000100010100	111
00000100010101	185
00000100010110	121
00000100010111	176
00000100011000	195
00000100011001	265
00000100011010	117
00000100011011	215
00000100011100	151
00000100011101	174
00000100011110	159
00000100011111	134
00000100100000	286
00000100100001	464
00000100100010	231
00000100100011	320
00000100100100	278
00000100100101	347
00000100100110	160
00000100100111	271
00000100101000	377
00000100101001	389
00000100101010	248
00000100101011	262
00000100101100	341
00000100101101	342
00000100101110	203
00000100101111	287
00000100110000	169
00000100110001	340
00000100110010	119
00000100110011	212
00000100110100	129
00000100110101	315
00000100110110	118
00000100110111	206
00000100111000	253
00000100111001	394
00000100111010	118
00000100111011	264
00000100111100	148
00000100111101	322
00000100111110	174
00000100111111	378
00000101000000	117
00000101000001	241
00000101000010	88
00000101000011	185
00000101000100	149
00000101000101	270
00000101000110	108
00000101000111	168
00000101001000	162
00000101001001	190
00000101001010	119
00000101001011	171
00000101001100	101
00000101001101	175
00000101001110	113
00000101001111	235
00000101010000	49
00000101010001	164
00000101010010	77
00000101010011	146
00000101010100	66
00000101010101	209
00000101010110	49
00000101010111	171
00000101011000	74
00000101011001	272
00000101011010	80
00000101011011	224
00000101011100	104
00000101011101	180
00000101011110	96
00000101011111	215
00000101100000	125
00000101100001	315
00000101100010	105
00000101100011	232
00000101100100	197
00000101100101	346
00000101100110	165
00000101100111	187
00000101101000	159
00000101101001	289
00000101101010	142
00000101101011	232
00000101101100	234
00000101101101	295
00000101101110	155
00000101101111	253
00000101110000	66
00000101110001	239
00000101110010	76
00000101110011	194
00000101110100	111
00000101110101	197
00000101110110	62
00000101110111	172
00000101111000	114
00000101111001	299
00000101111010	87
00000101111011	241
00000101111100	92
00000101111101	195
00000101111110	109
00000101111111	236
00000110000000	266
00000110000001	339
00000110000010	186
00000110000011	292
00000110000100	215
00000110000101	404
00000110000110	211
00000110000111	279
00000110001000	382
00000110001001	361
00000110001010	235
00000110001011	253
00000110001100	236
00000110001101	330
00000110001110	218
00000110001111	292
00000110010000	153
00000110010001	241
00000110010010	62
00000110010011	239
00000110010100	147
00000110010101	222
00000110010110	90
00000110010111	192
00000110011000	185
00000110011001	238
00000110011010	172
00000110011011	201
00000110011100	194
00000110011101	249
00000110011110	176
00000110011111	237
00000110100000	304
00000110100001	440
00000110100010	181
00000110100011	276
00000110100100	333
00000110100101	351
00000110100110	227
00000110100111	299
00000110101000	406
00000110101001	422
00000110101010	230
00000110101011	341
00000110101100	346
00000110101101	360
00000110101110	271
00000110101111	270
00000110110000	160
00000110110001	312
00000110110010	110
00000110110011	314
00000110110100	179
00000110110101	528
00000110110110	124
00000110110111	266
00000110111000	244
00000110111001	435
00000110111010	137
00000110111011	248
00000110111100	249
00000110111101	239
00000110111110	212
00000110111111	225
00000111000000	182
00000111000001	230
00000111000010	121
00000111000011	198
00000111000100	193
00000111000101	293
00000111000110	131
00000111000111	388
00000111001000	201
00000111001001	247
00000111001010	233
00000111001011	283
00000111001100	244
00000111001101	247
00000111001110	183
00000111001111	287
00000111010000	87
00000111010001	263
00000111010010	87
00000111010011	193
00000111010100	68
00000111010101	261
00000111010110	100
00000111010111	218
00000111011000	129
00000111011001	209
00000111011010	144
00000111011011	199
00000111011100	168
00000111011101	237
00000111011110	170
00000111011111	268
00000111100000	218
00000111100001	319
00000111100010	153
00000111100011	235
00000111100100	241
00000111100101	395
00000111100110	200
00000111100111	248
00000111101000	284
00000111101001	299
00000111101010	187
00000111101011	301
00000111101100	218
00000111101101	395
00000111101110	183
00000111101111	207
00000111110000	113
00000111110001	295
00000111110010	73
00000111110011	189
00000111110100	135
00000111110101	295
00000111110110	120
00000111110111	188
00000111111000	185
00000111111001	262
00000111111010	153
00000111111011	227
00000111111100	138
00000111111101	365
00000111111110	133
00000111111111	194
00001000000000	349
00001000000001	514
00001000000010	322
00001000000011	499
00001000000100	392
00001000000101	496
00001000000110	264
00001000000111	426
00001000001000	493
00001000001001	709
00001000001010	396
00001000001011	357
00001000001100	415
00001000001101	496
00001000001110	297
00001000001111	443
00001000010000	190
00001000010001	376
00001000010010	137
00001000010011	347
00001000010100	156
00001000010101	323
00001000010110	198
00001000010111	286
00001000011000	320
00001000011001	464
00001000011010	256
00001000011011	356
00001000011100	214
00001000011101	529
00001000011110	181
00001000011111	208
00001000100000	465
00001000100001	596
00001000100010	361
00001000100011	432
00001000100100	447
00001000100101	557
00001000100110	279
00001000100111	490
00001000101000	495
00001000101001	639
00001000101010	387
00001000101011	563
00001000101100	495
00001000101101	537
00001000101110	395
00001000101111	418
00001000110000	229
00001000110001	517
00001000110010	189
00001000110011	346
00001000110100	254
00001000110101	482
00001000110110	163
00001000110111	328
00001000111000	359
00001000111001	538
00001000111010	266
00001000111011	457
00001000111100	314
00001000111101	429
00001000111110	230
00001000111111	458
00001001000000	179
00001001000001	330
00001001000010	173
00001001000011	281
00001001000100	197
00001001000101	358
00001001000110	160
00001001000111	377
00001001001000	228
00001001001001	329
00001001001010	261
00001001001011	331
00001001001100	240
00001001001101	389
00001001001110	181
00001001001111	355
00001001010000	117
00001001010001	246
00001001010010	115
00001001010011	257
00001001010100	125
00001001010101	394
00001001010110	118
00001001010111	229
00001001011000	146
00001001011001	310
00001001011010	112
00001001011011	310
00001001011100	186
00001001011101	419
00001001011110	169
00001001011111	264
00001001100000	243
00001001100001	406
00001001100010	186
00001001100011	379
00001001100100	246
00001001100101	529
00001001100110	131
00001001100111	402
00001001101000	357
00001001101001	422
00001001101010	266
00001001101011	341
00001001101100	313
00001001101101	488
00001001101110	206
00001001101111	372
00001001110000	143
00001001110001	353
00001001110010	86
00001001110011	292
00001001110100	158
00001001110101	345
00001001110110	135
00001001110111	284
00001001111000	209
00001001111001	366
00001001111010	156
00001001111011	260
00001001111100	206
00001001111101	509
00001001111110	203
00001001111111	239
00001010000000	326
00001010000001	413
00001010000010	272
00001010000011	449
00001010000100	307
00001010000101	490
00001010000110	347
00001010000111	491
00001010001000	410
00001010001001	513
00001010001010	314
00001010001011	404
00001010001100	380
00001010001101	523
00001010001110	277
00001010001111	300
00001010010000	183
00001010010001	348
00001010010010	158
00001010010011	330
00001010010100	160
00001010010101	355
00001010010110	141
00001010010111	317
00001010011000	262
00001010011001	360
00001010011010	192
00001010011011	354
00001010011100	209
00001010011101	429
00001010011110	250
00001010011111	348
00001010100000	402
00001010100001	708
00001010100010	263
00001010100011	463
00001010100100	470
00001010100101	630
00001010100110	285
00001010100111	470
00001010101000	462
00001010101001	563
00001010101010	354
00001010101011	391
00001010101100	575
00001010101101	616
00001010101110	377
00001010101111	550
00001010110000	230
00001010110001	493
00001010110010	116
00001010110011	402
00001010110100	245
00001010110101	479
00001010110110	173
00001010110111	354
00001010111000	411
00001010111001	588
00001010111010	255
00001010111011	498
00001010111100	304
00001010111101	470
00001010111110	185
00001010111111	418
00001011000000	173
00001011000001	382
00001011000010	227
00001011000011	300
00001011000100	213
00001011000101	357
00001011000110	213
00001011000111	394
00001011001000	256
00001011001001	404
00001011001010	296
00001011001011	357
00001011001100	257
00001011001101	330
00001011001110	237
00001011001111	345
00001011010000	88
00001011010001	317
00001011010010	107
00001011010011	288
00001011010100	128
00001011010101	275
00001011010110	103
00001011010111	321
00001011011000	211
00001011011001	398
00001011011010	167
00001011011011	338
00001011011100	186
00001011011101	347
00001011011110	197
00001011011111	358
00001011100000	268
00001011100001	436
00001011100010	195
00001011100011	312
00001011100100	321
00001011100101	507
00001011100110	301
00001011100111	395
00001011101000	417
00001011101001	582
00001011101010	281
00001011101011	417
00001011101100	386
00001011101101	426
00001011101110	308
00001011101111	390
00001011110000	151
00001011110001	318
00001011110010	127
00001011110011	243
00001011110100	159
00001011110101	282
00001011110110	119
00001011110111	277
00001011111000	235
00001011111001	360
00001011111010	153
00001011111011	307
00001011111100	234
00001011111101	360
00001011111110	167
00001011111111	330
00001100000000	401
00001100000001	461
00001100000010	246
00001100000011	319
00001100000100	312
00001100000101	405
00001100000110	247
00001100000111	393
00001100001000	376
00001100001001	472
00001100001010	311
00001100001011	367
00001100001100	340
00001100001101	421
00001100001110	283
00001100001111	333
00001100010000	116
00001100010001	307
00001100010010	119
00001100010011	216
00001100010100	199
00001100010101	264
00001100010110	121
00001100010111	297
00001100011000	247
00001100011001	303
00001100011010	175
00001100011011	371
00001100011100	254
00001100011101	322
00001100011110	212
00001100011111	248
00001100100000	332
00001100100001	473
00001100100010	269
00001100100011	422
00001100100100	417
00001100100101	545
00001100100110	268
00001100100111	408
00001100101000	462
00001100101001	509
00001100101010	313
00001100101011	404
00001100101100	441
00001100101101	488
00001100101110	300
00001100101111	311
00001100110000	214
00001100110001	311
00001100110010	150
00001100110011	222
00001100110100	186
00001100110101	379
00001100110110	120
00001100110111	416
00001100111000	313
00001100111001	409
00001100111010	219
00001100111011	287
00001100111100	341
00001100111101	676
00001100111110	191
00001100111111	404
00001101000000	143
00001101000001	231
00001101000010	133
00001101000011	279
00001101000100	192
00001101000101	324
00001101000110	146
00001101000111	299
00001101001000	184
00001101001001	274
00001101001010	205
00001101001011	283
00001101001100	166
00001101001101	275
00001101001110	180
00001101001111	250
00001101010000	90
00001101010001	206
00001101010010	96
00001101010011	211
00001101010100	103
00001101010101	254
00001101010110	79
00001101010111	240
00001101011000	102
00001101011001	265
00001101011010	86
00001101011011	209
00001101011100	116
00001101011101	256
00001101011110	115
00001101011111	213
00001101100000	163
00001101100001	332
00001101100010	148
00001101100011	282
00001101100100	209
00001101100101	491
00001101100110	208
00001101100111	328
00001101101000	283
00001101101001	515
00001101101010	182
00001101101011	276
00001101101100	228
00001101101101	292
00001101101110	212
00001101101111	345
00001101110000	114
00001101110001	225
00001101110010	86
00001101110011	230
00001101110100	118
00001101110101	280
00001101110110	106
00001101110111	313
00001101111000	137
00001101111001	321
00001101111010	140
00001101111011	225
00001101111100	146
00001101111101	331
00001101111110	112
00001101111111	289
00001110000000	349
00001110000001	443
00001110000010	252
00001110000011	429
00001110000100	336
00001110000101	691
00001110000110	356
00001110000111	448
00001110001000	395
00001110001001	560
00001110001010	358
00001110001011	312
00001110001100	450
00001110001101	619
00001110001110	363
00001110001111	467
00001110010000	157
00001110010001	494
00001110010010	169
00001110010011	319
00001110010100	216
00001110010101	529
00001110010110	100
00001110010111	350
00001110011000	245
00001110011001	549
00001110011010	237
00001110011011	349
00001110011100	243
00001110011101	401
00001110011110	242
00001110011111	289
00001110100000	420
00001110100001	750
00001110100010	253
00001110100011	508
00001110100100	452
00001110100101	631
00001110100110	336
00001110100111	438
00001110101000	548
00001110101001	845
00001110101010	393
00001110101011	552
00001110101100	593
00001110101101	771
00001110101110	369
00001110101111	488
00001110110000	225
00001110110001	597
00001110110010	191
00001110110011	354
00001110110100	255
00001110110101	530
00001110110110	164
00001110110111	329
00001110111000	390
00001110111001	635
00001110111010	240
00001110111011	555
00001110111100	279
00001110111101	565
00001110111110	296
00001110111111	480
00001111000000	256
00001111000001	375
00001111000010	207
00001111000011	372
00001111000100	245
00001111000101	429
00001111000110	233
00001111000111	445
00001111001000	285
00001111001001	410
00001111001010	276
00001111001011	400
00001111001100	302
00001111001101	445
00001111001110	245
00001111001111	367
00001111010000	109
00001111010001	245
00001111010010	97
00001111010011	258
00001111010100	142
00001111010101	392
00001111010110	122
00001111010111	334
00001111011000	170
00001111011001	298
00001111011010	144
00001111011011	324
00001111011100	193
00001111011101	397
00001111011110	241
00001111011111	399
00001111100000	287
00001111100001	514
00001111100010	250
00001111100011	418
00001111100100	314
00001111100101	532
00001111100110	254
00001111100111	400
00001111101000	334
00001111101001	435
00001111101010	283
00001111101011	340
00001111101100	406
00001111101101	580
00001111101110	270
00001111101111	374
00001111110000	126
00001111110001	382
00001111110010	146
00001111110011	298
00001111110100	186
00001111110101	490
00001111110110	140
00001111110111	330
00001111111000	226
00001111111001	501
00001111111010	178
00001111111011	380
00001111111100	184
00001111111101	454
00001111111110	197
00001111111111	284
00010000000000	336
00010000000001	486
00010000000010	377
00010000000011	474
00010000000100	458
00010000000101	595
00010000000110	259
00010000000111	463
00010000001000	621
00010000001001	532
00010000001010	468
00010000001011	542
00010000001100	459
00010000001101	652
00010000001110	463
00010000001111	485
00010000010000	224
00010000010001	448
00010000010010	195
00010000010011	341
00010000010100	232
00010000010101	502
00010000010110	217
00010000010111	298
00010000011000	308
00010000011001	406
00010000011010	305
00010000011011	508
00010000011100	285
00010000011101	476
00010000011110	292
00010000011111	413
00010000100000	491
00010000100001	789
00010000100010	360
00010000100011	444
00010000100100	518
00010000100101	707
00010000100110	343
00010000100111	499
00010000101000	676
00010000101001	897
00010000101010	495
00010000101011	558
00010000101100	631
00010000101101	819
00010000101110	472
00010000101111	487
00010000110000	294
00010000110001	519
00010000110010	224
00010000110011	390
00010000110100	260
00010000110101	645
00010000110110	172
00010000110111	409
00010000111000	404
00010000111001	642
00010000111010	315
00010000111011	603
00010000111100	445
00010000111101	643
00010000111110	248
00010000111111	579
00010001000000	207
00010001000001	392
00010001000010	262
00010001000011	297
00010001000100	360
00010001000101	510
00010001000110	245
00010001000111	405
00010001001000	221
00010001001001	444
00010001001010	236
00010001001011	404
00010001001100	298
00010001001101	462
00010001001110	225
00010001001111	448
00010001010000	155
00010001010001	343
00010001010010	98
00010001010011	368
00010001010100	188
00010001010101	311
00010001010110	105
00010001010111	353
00010001011000	185
00010001011001	359
00010001011010	205
00010001011011	305
00010001011100	199
00010001011101	325
00010001011110	182
00010001011111	445
00010001100000	331
00010001100001	618
00010001100010	238
00010001100011	413
00010001100100	346
00010001100101	544
00010001100110	291
00010001100111	424
00010001101000	335
00010001101001	593
00010001101010	299
00010001101011	425
00010001101100	366
00010001101101	514
00010001101110	194
00010001101111	394
00010001110000	174
00010001110001	371
00010001110010	109
00010001110011	403
00010001110100	188
00010001110101	422
00010001110110	146
00010001110111	390
00010001111000	281
00010001111001	492
00010001111010	163
00010001111011	321
00010001111100	263
00010001111101	535
00010001111110	216
00010001111111	390
00010010000000	321
00010010000001	473
00010010000010	308
00010010000011	475
00010010000100	388
00010010000101	692
00010010000110	316
00010010000111	554
00010010001000	478
00010010001001	758
00010010001010	342
00010010001011	650
00010010001100	481
00010010001101	584
00010010001110	364
00010010001111	422
00010010010000	216
00010010010001	380
00010010010010	128
00010010010011	426
00010010010100	204
00010010010101	596
00010010010110	215
00010010010111	321
00010010011000	311
00010010011001	511
00010010011010	269
00010010011011	428
00010010011100	291
00010010011101	516
00010010011110	221
00010010011111	404
00010010100000	422
00010010100001	786
00010010100010	390
00010010100011	512
00010010100100	493
00010010100101	747
00010010100110	372
00010010100111	550
00010010101000	562
00010010101001	822
00010010101010	444
00010010101011	609
00010010101100	635
00010010101101	798
00010010101110	445
00010010101111	477
00010010110000	233
00010010110001	545
00010010110010	179
00010010110011	318
00010010110100	234
00010010110101	528
00010010110110	155
00010010110111	373
00010010111000	385
00010010111001	639
00010010111010	269
00010010111011	533
00010010111100	352
00010010111101	508
00010010111110	247
00010010111111	546
00010011000000	198
00010011000001	347
00010011000010	173
00010011000011	328
00010011000100	293
00010011000101	465
00010011000110	227
00010011000111	351
00010011001000	300
00010011001001	481
00010011001010	280
00010011001011	433
00010011001100	242
00010011001101	312
00010011001110	232
00010011001111	357
00010011010000	143
00010011010001	356
00010011010010	95
00010011010011	303
00010011010100	175
00010011010101	371
00010011010110	144
00010011010111	376
00010011011000	199
00010011011001	470
00010011011010	208
00010011011011	335
00010011011100	165
00010011011101	431
00010011011110	149
00010011011111	340
00010011100000	305
00010011100001	625
00010011100010	269
00010011100011	487
00010011100100	337
00010011100101	391
00010011100110	302
00010011100111	297
00010011101000	439
00010011101001	621
00010011101010	328
00010011101011	385
00010011101100	311
00010011101101	414
00010011101110	274
00010011101111	364
00010011110000	172
00010011110001	483
00010011110010	135
00010011110011	336
00010011110100	215
00010011110101	539
00010011110110	180
00010011110111	373
00010011111000	255
00010011111001	578
00010011111010	226
00010011111011	396
00010011111100	247
00010011111101	433
00010011111110	217
00010011111111	434
00010100000000	363
00010100000001	401
00010100000010	291
00010100000011	466
00010100000100	316
00010100000101	592
00010100000110	300
00010100000111	432
00010100001000	569
00010100001001	651
00010100001010	379
00010100001011	390
00010100001100	438
00010100001101	550
00010100001110	295
00010100001111	366
00010100010000	166
00010100010001	563
00010100010010	193
00010100010011	296
00010100010100	187
00010100010101	451
00010100010110	171
00010100010111	327
00010100011000	271
00010100011001	410
00010100011010	261
00010100011011	394
00010100011100	325
00010100011101	499
00010100011110	288
00010100011111	455
00010100100000	447
00010100100001	654
00010100100010	252
00010100100011	425
00010100100100	520
00010100100101	673
00010100100110	319
00010100100111	505
00010100101000	539
00010100101001	512
00010100101010	350
00010100101011	520
00010100101100	476
00010100101101	519
00010100101110	381
00010100101111	359
00010100110000	314
00010100110001	405
00010100110010	151
00010100110011	373
00010100110100	214
00010100110101	580
00010100110110	203
00010100110111	368
00010100111000	321
00010100111001	583
00010100111010	304
00010100111011	354
00010100111100	354
00010100111101	557
00010100111110	220
00010100111111	361
00010101000000	185
00010101000001	317
00010101000010	177
00010101000011	377
00010101000100	321
00010101000101	419
00010101000110	201
00010101000111	362
00010101001000	257
00010101001001	293
00010101001010	200
00010101001011	352
00010101001100	242
00010101001101	472
00010101001110	225
00010101001111	273
00010101010000	96
00010101010001	390
00010101010010	93
00010101010011	308
00010101010100	140
00010101010101	309
00010101010110	111
00010101010111	258
00010101011000	167
00010101011001	289
00010101011010	141
00010101011011	367
00010101011100	194
00010101011101	299
00010101011110	157
00010101011111	357
00010101100000	241
00010101100001	567
00010101100010	189
00010101100011	359
00010101100100	301
00010101100101	528
00010101100110	266
00010101100111	389
00010101101000	351
00010101101001	505
00010101101010	265
00010101101011	329
00010101101100	355
00010101101101	431
00010101101110	223
00010101101111	358
00010101110000	159
00010101110001	352
00010101110010	85
00010101110011	351
00010101110100	190
00010101110101	473
00010101110110	163
00010101110111	350
00010101111000	183
00010101111001	519
00010101111010	187
00010101111011	365
00010101111100	257
00010101111101	564
00010101111110	156
00010101111111	348
00010110000000	566
00010110000001	745
00010110000010	337
00010110000011	489
00010110000100	464
00010110000101	591
00010110000110	374
00010110000111	561
00010110001000	592
00010110001001	690
00010110001010	550
00010110001011	488
00010110001100	663
00010110001101	685
00010110001110	425
00010110001111	559
00010110010000	248
00010110010001	561
00010110010010	170
00010110010011	416
00010110010100	267
00010110010101	554
00010110010110	187
00010110010111	477
00010110011000	307
00010110011001	547
00010110011010	280
00010110011011	647
00010110011100	369
00010110011101	554
00010110011110	229
00010110011111	452
00010110100000	673
00010110100001	1091
00010110100010	378
00010110100011	664
00010110100100	784
00010110100101	942
00010110100110	395
00010110100111	469
00010110101000	724
00010110101001	952
00010110101010	554
00010110101011	655
00010110101100	642
00010110101101	776
00010110101110	556
00010110101111	626
00010110110000	287
00010110110001	692
00010110110010	266
00010110110011	407
00010110110100	286
00010110110101	721
00010110110110	235
00010110110111	459
00010110111000	504
00010110111001	969
00010110111010	372
00010110111011	664
00010110111100	390
00010110111101	673
00010110111110	355
00010110111111	553
00010111000000	347
00010111000001	500
00010111000010	306
00010111000011	522
00010111000100	331
00010111000101	478
00010111000110	313
00010111000111	555
00010111001000	301
00010111001001	578
00010111001010	342
00010111001011	501
00010111001100	351
00010111001101	693
00010111001110	233
00010111001111	434
00010111010000	184
00010111010001	303
00010111010010	143
00010111010011	464
00010111010100	163
00010111010101	351
00010111010110	204
00010111010111	344
00010111011000	230
00010111011001	448
00010111011010	226
00010111011011	497
00010111011100	278
00010111011101	346
00010111011110	165
00010111011111	469
00010111100000	396
00010111100001	716
00010111100010	335
00010111100011	511
00010111100100	333
00010111100101	651
00010111100110	259
00010111100111	416
00010111101000	476
00010111101001	614
00010111101010	383
00010111101011	453
00010111101100	429
00010111101101	650
00010111101110	354
00010111101111	439
00010111110000	226
00010111110001	509
00010111110010	176
00010111110011	394
00010111110100	238
00010111110101	598
00010111110110	171
00010111110111	465
00010111111000	287
00010111111001	590
00010111111010	272
00010111111011	496
00010111111100	336
00010111111101	546
00010111111110	263
00010111111111	378
00011000000000	331
00011000000001	469
00011000000010	217
00011000000011	276
00011000000100	323
00011000000101	483
00011000000110	234
00011000000111	326
00011000001000	384
00011000001001	445
00011000001010	366
00011000001011	311
00011000001100	347
00011000001101	575
00011000001110	225
00011000001111	309
00011000010000	168
00011000010001	319
00011000010010	110
00011000010011	320
00011000010100	134
00011000010101	302
00011000010110	100
00011000010111	274
00011000011000	216
00011000011001	395
00011000011010	289
00011000011011	375
00011000011100	195
00011000011101	286
00011000011110	189
00011000011111	251
00011000100000	366
00011000100001	551
00011000100010	295
00011000100011	328
00011000100100	371
00011000100101	595
00011000100110	296
00011000100111	315
00011000101000	505
00011000101001	617
00011000101010	404
00011000101011	350
00011000101100	463
00011000101101	695
00011000101110	344
00011000101111	384
00011000110000	188
00011000110001	464
00011000110010	150
00011000110011	414
00011000110100	194
00011000110101	356
00011000110110	129
00011000110111	317
00011000111000	287
00011000111001	463
00011000111010	272
00011000111011	389
00011000111100	244
00011000111101	479
00011000111110	218
00011000111111	285
00011001000000	202
00011001000001	365
00011001000010	137
00011001000011	273
00011001000100	193
00011001000101	377
00011001000110	177
00011001000111	374
00011001001000	218
00011001001001	400
00011001001010	226
00011001001011	278
00011001001100	218
00011001001101	309
00011001001110	210
00011001001111	272
00011001010000	109
00011001010001	231
00011001010010	89
00011001010011	196
00011001010100	87
00011001010101	308
00011001010110	83
00011001010111	198
00011001011000	217
00011001011001	357
00011001011010	148
00011001011011	301
00011001011100	107
00011001011101	246
00011001011110	109
00011001011111	202
00011001100000	208
00011001100001	409
00011001100010	191
00011001100011	302
00011001100100	295
00011001100101	603
00011001100110	204
00011001100111	315
00011001101000	317
00011001101001	384
00011001101010	171
00011001101011	371
00011001101100	290
00011001101101	400
00011001101110	196
00011001101111	230
00011001110000	139
00011001110001	286
00011001110010	159
00011001110011	268
00011001110100	156
00011001110101	368
00011001110110	104
00011001110111	256
00011001111000	170
00011001111001	386
00011001111010	144
00011001111011	297
00011001111100	169
00011001111101	323
00011001111110	163
00011001111111	297
00011010000000	197
00011010000001	491
00011010000010	231
00011010000011	403
00011010000100	357
00011010000101	334
00011010000110	234
00011010000111	387
00011010001000	371
00011010001001	546
00011010001010	341
00011010001011	327
00011010001100	322
00011010001101	421
00011010001110	278
00011010001111	305
00011010010000	155
00011010010001	322
00011010010010	117
00011010010011	285
00011010010100	174
00011010010101	340
00011010010110	115
00011010010111	326
00011010011000	205
00011010011001	556
00011010011010	223
00011010011011	385
00011010011100	222
00011010011101	460
00011010011110	165
00011010011111	330
00011010100000	368
00011010100001	613
00011010100010	330
00011010100011	432
00011010100100	377
00011010100101	715
00011010100110	279
00011010100111	321
00011010101000	427
00011010101001	660
00011010101010	326
00011010101011	434
00011010101100	540
00011010101101	503
00011010101110	262
00011010101111	331
00011010110000	201
00011010110001	436
00011010110010	141
00011010110011	329
00011010110100	163
00011010110101	576
00011010110110	176
00011010110111	251
00011010111000	316
00011010111001	467
00011010111010	174
00011010111011	374
00011010111100	276
00011010111101	457
00011010111110	190
00011010111111	353
00011011000000	190
00011011000001	343
00011011000010	162
00011011000011	363
00011011000100	179
00011011000101	354
00011011000110	155
00011011000111	272
00011011001000	293
00011011001001	413
00011011001010	238
00011011001011	336
00011011001100	199
00011011001101	328
00011011001110	142
00011011001111	290
00011011010000	94
00011011010001	223
00011011010010	76
00011011010011	240
